x,y,z,time,localTime
-7.814,1.065,1.575,10.960991,1576550432511
-7.845,1.074,1.578,10.961319,1576550432511
-7.861,1.074,1.576,11.064286,1576550432614
-7.875,1.039,1.579,11.065119,1576550432615
-7.884,0.753,1.585,11.065709,1576550432615
-7.882,0.737,1.574,11.066428,1576550432616
-7.858,0.756,1.559,11.067026,1576550432617
-7.839,1.036,1.559,11.067912,1576550432618
-7.814,1.027,1.575,11.169429,1576550432719
-7.811,0.758,1.588,11.274930,1576550432825
-7.813,0.756,1.596,11.275768,1576550432825
-7.817,1.033,1.584,11.276279,1576550432826
-7.818,1.05,1.568,11.276773,1576550432827
-7.827,1.066,1.582,11.277171,1576550432827
-7.83,1.08,1.575,11.277575,1576550432827
-7.827,1.105,1.569,11.279522,1576550432829
-7.809,0.898,1.55,11.279943,1576550432830
-8.056,1.138,1.564,11.280269,1576550432830
-8.055,1.119,1.571,11.280623,1576550432830
-8.064,1.129,1.55,11.380757,1576550432930
-8.04,0.929,1.253,11.382055,1576550432932
-8.054,0.92,1.271,11.382726,1576550432932
-7.862,1.057,1.593,11.383230,1576550432933
-7.888,0.748,1.595,11.383636,1576550432933
-7.9,1.039,1.554,11.486142,1576550433036
-7.893,1.066,1.27,11.487024,1576550433037
-7.897,1.078,1.266,11.487624,1576550433037
-7.893,1.1,1.271,11.488167,1576550433038
-7.864,1.129,1.252,11.488552,1576550433038
-7.823,0.916,1.245,11.488850,1576550433039
-7.812,0.936,1.258,11.589454,1576550433139
-7.824,0.959,1.544,11.589970,1576550433140
-7.814,0.997,1.545,11.590423,1576550433140
-8.046,1.022,1.27,11.591017,1576550433141
-8.016,1.311,1.262,11.591689,1576550433141
-8.019,1.328,1.273,11.695223,1576550433245
-8.023,1.349,1.264,11.695831,1576550433246
-8.021,1.396,1.24,11.696313,1576550433246
-8.017,1.169,1.221,11.696771,1576550433246
-8.0,1.19,1.215,11.697186,1576550433247
-8.009,1.179,1.224,11.697624,1576550433247
-8.022,1.179,1.221,11.799717,1576550433349
-8.055,1.205,1.201,11.800232,1576550433350
-8.056,1.229,1.173,11.800764,1576550433350
-8.035,1.262,1.397,11.801145,1576550433351
-8.023,1.255,1.381,11.801700,1576550433351
-8.021,1.259,1.383,11.904347,1576550433454
-8.011,1.278,1.37,11.904920,1576550433455
-8.011,1.568,1.37,11.905917,1576550433456
-8.021,1.564,1.371,11.906780,1576550433457
-8.043,1.548,1.36,11.907198,1576550433457
-8.044,1.564,1.336,12.009076,1576550433559
-8.039,1.604,1.305,12.011245,1576550433561
-8.019,1.662,1.282,12.012248,1576550433562
-8.002,1.438,1.012,12.012982,1576550433563
-7.988,1.49,0.981,12.013456,1576550433563
-7.965,1.532,0.949,12.013877,1576550433564
-7.952,1.829,0.926,12.114571,1576550433664
-7.679,1.89,0.898,12.115238,1576550433665
-7.943,1.693,1.145,12.115708,1576550433665
-7.95,1.777,1.117,12.116160,1576550433666
-7.652,2.068,1.089,12.116570,1576550433666
-7.558,2.088,1.033,12.219665,1576550433769
-7.749,2.096,0.754,12.220187,1576550433770
-7.35,2.134,0.696,12.221301,1576550433771
-7.498,2.161,0.657,12.222206,1576550433772
-7.104,1.96,0.862,12.222619,1576550433772
-6.848,2.197,0.492,12.222971,1576550433773
-6.939,2.452,0.44,12.324584,1576550433874
-6.77,2.806,0.613,12.325517,1576550433875
-6.719,3.009,0.528,12.325983,1576550433876
-6.737,3.222,0.168,12.326578,1576550433876
-6.639,3.531,-0.014,12.327167,1576550433877
-7.008,3.726,0.063,12.431194,1576550433981
-6.903,4.016,-0.226,12.431976,1576550433982
-7.266,4.442,-0.403,12.432575,1576550433982
-7.099,4.291,-0.824,12.433105,1576550433983
-7.484,4.633,-0.752,12.433723,1576550433983
-7.507,4.665,-1.113,12.434128,1576550433984
-7.54,4.667,-0.962,12.533855,1576550434084
-7.507,4.64,-1.285,12.534313,1576550434084
-7.469,4.637,-1.335,12.534956,1576550434085
-7.103,4.687,-1.157,12.535434,1576550434085
-7.266,4.718,-1.184,12.535809,1576550434086
-6.904,4.713,-1.171,12.639960,1576550434190
-6.819,4.679,-1.407,12.640889,1576550434191
-6.98,4.655,-1.4,12.641513,1576550434191
-6.571,4.653,-1.396,12.642327,1576550434192
-6.736,4.657,-1.385,12.642889,1576550434193
-6.67,4.341,-1.347,12.643414,1576550434193
-6.352,4.315,-1.34,12.744572,1576550434294
-6.308,4.325,-1.367,12.745467,1576550434295
-6.527,4.608,-1.385,12.746093,1576550434296
-6.274,4.349,-1.405,12.746597,1576550434296
-6.295,4.338,-1.153,12.747723,1576550434297
-6.292,4.339,-1.187,12.852224,1576550434402
-6.522,4.641,-1.254,12.852706,1576550434402
-6.509,4.688,-1.543,12.853220,1576550434403
-6.486,4.709,-1.555,12.853679,1576550434403
-6.486,4.71,-1.538,12.854174,1576550434404
-6.489,4.728,-1.539,12.854569,1576550434404
-6.445,4.507,-1.572,12.955596,1576550434505
-6.424,4.517,-1.573,12.956182,1576550434506
-6.405,4.53,-1.602,12.956692,1576550434506
-6.094,4.586,-1.415,12.957170,1576550434507
-6.026,4.956,-1.493,12.957685,1576550434507
-6.122,5.146,-1.49,13.059866,1576550434610
-6.469,5.014,-1.516,13.060411,1576550434610
-6.438,5.413,-1.715,13.060886,1576550434611
-6.027,5.683,-2.134,13.061299,1576550434611
-6.241,5.594,-1.968,13.062435,1576550434612
-6.035,5.938,-1.925,13.062879,1576550434613
-6.268,5.921,-2.143,13.164801,1576550434715
-6.207,5.624,-2.128,13.165390,1576550434715
-5.812,5.57,-2.133,13.166019,1576550434716
-5.801,5.555,-2.098,13.166533,1576550434716
-5.886,5.522,-1.865,13.166897,1576550434717
-6.212,5.663,-1.636,13.272016,1576550434822
-6.167,5.285,-1.169,13.272556,1576550434822
-5.823,5.253,-1.372,13.273053,1576550434823
-5.985,5.428,-1.004,13.273588,1576550434823
-5.955,5.101,-1.149,13.274025,1576550434824
-5.928,4.993,-0.702,13.274424,1576550434824
-5.585,5.209,-0.851,13.374378,1576550434924
-5.531,5.195,-0.504,13.375040,1576550434925
-5.754,5.011,-0.618,13.375584,1576550434925
-5.75,5.07,-0.527,13.376125,1576550434926
-5.753,5.389,-0.192,13.376543,1576550434926
-5.746,5.446,-0.158,13.479896,1576550435030
-5.755,5.472,-0.132,13.480477,1576550435030
-5.529,5.251,-0.37,13.481058,1576550435031
-5.555,5.278,-0.356,13.481649,1576550435031
-5.571,5.309,-0.357,13.482406,1576550435032
-5.572,5.373,-0.372,13.482790,1576550435033
-5.549,5.691,-0.14,13.583912,1576550435134
-5.518,5.756,-0.15,13.584405,1576550435134
-5.524,5.553,-0.142,13.584958,1576550435135
-5.533,5.606,-0.384,13.585431,1576550435135
-5.523,5.924,-0.144,13.586597,1576550435136
-5.74,5.949,-0.159,13.689326,1576550435239
-5.672,5.953,-0.18,13.689957,1576550435240
-5.651,5.938,-0.171,13.690378,1576550435240
-5.654,5.93,-0.161,13.691074,1576550435241
-5.371,5.949,-0.182,13.691855,1576550435242
-5.341,5.958,-0.202,13.692569,1576550435242
-5.293,5.964,-0.227,13.900386,1576550435450
-5.281,5.972,-0.22,13.901596,1576550435451
-5.285,5.988,-0.238,13.902783,1576550435453
-5.272,5.773,-0.249,13.903588,1576550435453
-5.266,5.804,-0.531,13.904050,1576550435454
-5.275,5.834,-0.544,13.905100,1576550435455
-5.286,5.855,-0.554,13.905532,1576550435455
-5.306,5.846,-0.555,13.905865,1576550435456
-5.319,5.827,-0.552,13.906212,1576550435456
-5.342,5.778,-0.546,13.906526,1576550435456
-5.354,6.009,-0.554,14.005238,1576550435555
-5.346,5.994,-0.581,14.007271,1576550435557
-5.364,5.986,-0.582,14.007771,1576550435557
-5.364,5.99,-0.581,14.008334,1576550435558
-5.34,6.012,-0.601,14.008715,1576550435558
-5.319,5.776,-0.621,14.009223,1576550435559
-5.32,5.807,-0.385,14.109922,1576550435660
-5.329,5.796,-0.387,14.110474,1576550435660
-5.335,5.771,-0.628,14.110922,1576550435661
-5.326,6.013,-0.639,14.111814,1576550435662
-5.304,6.0,-0.395,14.112246,1576550435662
-5.292,6.001,-0.398,14.214466,1576550435764
-5.299,5.991,-0.4,14.215223,1576550435765
-5.323,5.996,-0.404,14.215770,1576550435765
-5.324,5.995,-0.407,14.216166,1576550435766
-5.319,5.979,-0.399,14.216509,1576550435766
-5.324,5.977,-0.4,14.216890,1576550435767
-5.321,5.98,-0.396,14.319085,1576550435869
-5.326,5.982,-0.639,14.319716,1576550435869
-5.318,5.989,-0.636,14.320264,1576550435870
-5.305,6.001,-0.398,14.320662,1576550435870
-5.298,6.002,-0.387,14.321001,1576550435871
-5.296,6.007,-0.386,14.426321,1576550435976
-5.272,5.779,-0.397,14.426811,1576550435977
-5.251,5.815,-0.424,14.427291,1576550435977
-5.484,5.84,-0.431,14.427928,1576550435978
-5.462,5.857,-0.435,14.428786,1576550435979
-5.453,5.864,-0.444,14.429358,1576550435979
-5.44,5.878,-0.464,14.529931,1576550436080
-5.433,5.881,-0.471,14.530757,1576550436080
-5.437,5.881,-0.469,14.531229,1576550436081
-5.449,5.863,-0.469,14.531762,1576550436081
-5.436,5.855,-0.48,14.532016,1576550436082
-5.434,5.853,-0.494,14.635180,1576550436185
-5.448,5.845,-0.494,14.636704,1576550436186
-5.465,5.831,-0.491,14.637331,1576550436187
-5.472,5.826,-0.508,14.637671,1576550436187
-5.478,5.825,-0.772,14.638204,1576550436188
-5.471,5.829,-0.78,14.638515,1576550436188
-5.471,5.823,-0.79,14.739652,1576550436289
-5.475,5.822,-0.788,14.740469,1576550436290
-5.482,5.814,-0.79,14.740938,1576550436291
-5.48,5.808,-0.79,14.741523,1576550436291
-5.464,5.805,-0.795,14.741950,1576550436292
-5.443,5.811,-0.808,14.847097,1576550436397
-5.432,5.822,-0.812,14.847956,1576550436398
-5.426,5.848,-0.817,14.849441,1576550436399
-5.401,5.876,-0.846,14.850676,1576550436400
-5.112,6.162,-0.871,14.851094,1576550436401
-5.08,6.234,-0.659,14.949212,1576550436499
-5.085,6.024,-0.658,14.950535,1576550436500
-5.098,6.056,-0.641,14.951885,1576550436502
-5.102,6.042,-0.889,14.952535,1576550436502
-5.074,6.269,-0.895,14.953015,1576550436503
-5.083,6.183,-0.876,14.953375,1576550436503
-5.083,5.884,-0.877,15.054391,1576550436604
-5.085,5.87,-0.893,15.054938,1576550436605
-5.089,5.875,-0.655,15.055460,1576550436605
-5.095,5.878,-0.68,15.056012,1576550436606
-5.105,6.161,-0.719,15.056400,1576550436606
-5.4,6.183,-0.711,15.159936,1576550436710
-5.394,6.233,-0.74,15.161073,1576550436711
-5.087,6.07,-1.093,15.161660,1576550436711
-5.085,6.103,-1.133,15.162199,1576550436712
-5.411,6.074,-1.134,15.162579,1576550436712
-5.455,6.018,-1.123,15.162940,1576550436713
-5.465,6.213,-1.118,15.264227,1576550436814
-5.265,5.858,-1.093,15.264998,1576550436815
-5.339,5.774,-1.042,15.369753,1576550436919
-5.659,5.928,-0.706,15.370266,1576550436920
-5.702,5.529,-0.665,15.370711,1576550436920
-5.722,5.723,-0.856,15.371809,1576550436922
-5.738,5.668,-0.498,15.372387,1576550436922
-5.506,5.611,-0.406,15.372825,1576550436923
-5.545,5.315,-0.596,15.373505,1576550436923
-5.549,5.302,-0.546,15.373952,1576550436924
-5.553,5.29,-0.201,15.375443,1576550436925
-5.553,5.313,-0.162,15.475696,1576550437025
-5.541,5.353,-0.371,15.476388,1576550437026
-5.548,5.697,-0.339,15.477017,1576550437027
-5.551,5.505,-0.279,15.477380,1576550437027
-5.541,5.568,0.003,15.477709,1576550437027
-5.51,5.595,-0.288,15.579473,1576550437129
-5.739,5.889,-0.317,15.579969,1576550437130
-5.675,5.959,-0.345,15.580409,1576550437130
-5.374,6.01,-0.357,15.580833,1576550437131
-5.291,5.807,-0.364,15.581223,1576550437131
-5.481,5.849,-0.375,15.581658,1576550437131
-5.39,6.157,-0.189,15.685234,1576550437235
-5.396,6.173,-0.233,15.685778,1576550437236
-5.426,6.15,-0.564,15.686299,1576550437236
-5.451,5.832,-0.599,15.686807,1576550437237
-5.493,5.77,-0.616,15.687229,1576550437237
-5.277,5.993,-0.463,15.790201,1576550437340
-5.295,5.988,-0.793,15.790836,1576550437341
-5.643,5.921,-0.843,15.791662,1576550437341
-5.734,5.616,-0.827,15.792145,1576550437342
-5.596,5.549,-0.504,15.792512,1576550437342
-5.948,5.718,-0.45,15.896030,1576550437446
-5.896,5.686,-0.804,15.896743,1576550437446
-5.569,5.664,-0.682,15.897214,1576550437447
-5.569,5.656,-0.72,15.897587,1576550437447
-5.614,5.657,-0.749,15.897919,1576550437448
-5.9,5.644,-1.046,15.898367,1576550437448
-5.916,5.636,-1.148,15.999785,1576550437550
-5.912,5.648,-0.964,16.000309,1576550437550
-5.624,5.663,-1.292,16.000776,1576550437551
-5.57,5.684,-1.339,16.001211,1576550437551
-5.531,5.693,-1.344,16.001780,1576550437552
-5.539,5.711,-1.288,16.104048,1576550437654
-5.581,5.726,-0.972,16.104551,1576550437654
-5.591,5.736,-0.922,16.105791,1576550437656
-5.509,5.511,-0.929,16.106310,1576550437656
-5.668,5.526,-0.949,16.106779,1576550437657
-5.339,5.553,-0.976,16.107273,1576550437657
-5.33,5.607,-0.962,16.209475,1576550437759
-5.351,5.614,-0.92,16.210360,1576550437760
-5.36,5.614,-1.14,16.314655,1576550437864
-5.359,5.614,-1.143,16.315279,1576550437865
-5.352,5.628,-0.921,16.315693,1576550437865
-5.34,5.91,-0.964,16.316156,1576550437866
-5.351,5.923,-0.969,16.316610,1576550437866
-5.358,5.942,-0.969,16.317068,1576550437867
-5.363,5.953,-0.983,16.317532,1576550437867
-5.36,5.96,-0.993,16.318005,1576550437868
-5.341,5.964,-1.016,16.319286,1576550437869
-5.314,5.982,-1.295,16.419506,1576550437969
-5.291,6.001,-1.288,16.524380,1576550438074
-5.254,6.006,-1.011,16.525633,1576550438075
-5.432,6.01,-1.003,16.526134,1576550438076
-5.39,5.764,-1.006,16.526575,1576550438076
-5.106,5.794,-1.0,16.527922,1576550438078
-5.09,5.818,-0.997,16.528511,1576550438078
-5.081,5.843,-1.001,16.528889,1576550438079
-5.061,5.869,-1.016,16.529263,1576550438079
-5.061,6.148,-1.013,16.529583,1576550438079
-5.086,6.186,-1.023,16.529930,1576550438080
-5.094,6.201,-1.284,16.629772,1576550438180
-5.077,6.212,-1.295,16.630398,1576550438180
-5.045,6.213,-1.309,16.630859,1576550438181
-5.041,6.209,-1.325,16.632666,1576550438182
-5.06,6.198,-1.32,16.633060,1576550438183
-5.074,6.19,-1.314,16.734970,1576550438285
-5.08,6.171,-1.314,16.736300,1576550438286
-5.07,5.882,-1.316,16.736877,1576550438287
-5.053,5.863,-1.326,16.737253,1576550438287
-5.045,5.856,-1.327,16.737637,1576550438287
-5.044,5.855,-1.325,16.737986,1576550438288
-5.048,5.851,-1.327,16.838877,1576550438389
-5.042,5.857,-1.334,16.840191,1576550438390
-5.048,5.864,-1.339,16.840752,1576550438390
-5.068,5.862,-1.32,16.841183,1576550438391
-5.075,5.854,-1.312,16.841732,1576550438391
-5.051,5.851,-1.314,16.944235,1576550438494
-5.036,5.851,-1.313,16.944901,1576550438495
-5.037,5.864,-1.316,16.945353,1576550438495
-5.047,5.86,-1.317,16.945797,1576550438496
-5.064,5.873,-1.309,16.946201,1576550438496
-5.085,5.875,-1.311,16.946613,1576550438496
-5.077,5.876,-1.32,17.049126,1576550438599
-5.066,5.88,-1.324,17.050077,1576550438600
-5.076,5.876,-1.328,17.050550,1576550438600
-5.083,5.868,-1.328,17.050980,1576550438601
-5.097,5.865,-1.33,17.051315,1576550438601
-5.107,5.859,-1.334,17.155352,1576550438705
-5.107,5.853,-1.341,17.156616,1576550438706
-5.114,5.84,-1.349,17.157070,1576550438707
-5.386,5.824,-1.356,17.157526,1576550438707
-5.389,5.811,-1.349,17.157885,1576550438708
-5.386,5.811,-1.348,17.259821,1576550438810
-5.12,5.815,-1.356,17.260347,1576550438810
-5.104,5.815,-1.349,17.260803,1576550438811
-5.069,5.816,-1.347,17.261255,1576550438811
-5.055,5.836,-1.354,17.261879,1576550438812
-5.052,5.843,-1.335,17.262335,1576550438812
-5.058,5.852,-1.341,17.365082,1576550438915
-5.064,5.866,-1.356,17.365839,1576550438916
-5.071,6.144,-1.365,17.366360,1576550438916
-5.077,6.155,-1.365,17.366846,1576550438917
-5.079,6.147,-1.369,17.367748,1576550438917
-5.089,5.885,-1.363,17.470083,1576550439020
-5.083,5.879,-1.364,17.470659,1576550439020
-5.092,5.863,-1.361,17.471231,1576550439021
-5.096,5.851,-1.359,17.471973,1576550439022
-5.112,5.84,-1.351,17.472523,1576550439022
-5.119,5.833,-1.363,17.473001,1576550439023
-5.378,5.809,-1.36,17.574007,1576550439124
-5.377,5.793,-1.361,17.574522,1576550439124
-5.102,5.79,-1.368,17.575125,1576550439125
-5.113,5.788,-1.378,17.576017,1576550439126
-5.12,5.789,-1.383,17.576424,1576550439126
-5.116,5.801,-1.398,17.679756,1576550439229
-5.109,5.824,-1.153,17.680286,1576550439230
-5.093,5.881,-1.185,17.680769,1576550439230
-5.083,6.157,-1.18,17.681185,1576550439231
-5.103,6.17,-1.401,17.681856,1576550439232
-5.406,6.154,-1.356,17.682489,1576550439232
-5.418,5.865,-1.33,17.784821,1576550439335
-5.425,5.827,-1.316,17.785622,1576550439335
-5.439,5.782,-1.299,17.786232,1576550439336
-5.442,6.011,-1.284,17.786697,1576550439336
-5.455,5.969,-0.991,17.787176,1576550439337
-5.468,5.955,-0.985,17.891083,1576550439441
-5.474,5.947,-0.995,17.891901,1576550439442
-5.453,5.947,-0.998,17.892410,1576550439442
-5.44,5.955,-1.001,17.892740,1576550439442
-5.437,5.975,-0.996,17.893055,1576550439443
-5.44,5.99,-1.004,17.893425,1576550439443
-5.443,6.011,-1.01,17.994804,1576550439545
-5.412,5.773,-1.016,17.995308,1576550439545
-5.404,5.79,-1.018,17.995810,1576550439546
-5.405,5.82,-1.024,17.996252,1576550439546
-5.397,5.831,-1.024,17.996599,1576550439546
-5.385,5.833,-1.024,18.098988,1576550439649
-5.12,5.84,-1.29,18.100134,1576550439650
-5.119,5.84,-1.29,18.100931,1576550439651
-5.12,5.846,-1.291,18.101582,1576550439651
-5.118,5.847,-1.297,18.101986,1576550439652
-5.117,5.848,-1.303,18.102690,1576550439652
-5.118,5.836,-1.307,18.204388,1576550439754
-5.379,5.83,-1.288,18.205561,1576550439755
-5.385,5.818,-1.298,18.206558,1576550439756
-5.387,5.805,-1.303,18.207060,1576550439757
-5.409,5.785,-1.293,18.207558,1576550439757
-5.407,5.772,-1.29,18.309072,1576550439859
-5.396,5.772,-1.303,18.309643,1576550439859
-5.398,5.787,-1.315,18.310061,1576550439860
-5.393,5.799,-1.324,18.310465,1576550439860
-5.377,5.819,-1.328,18.310965,1576550439861
-5.116,5.831,-1.326,18.311680,1576550439861
-5.114,5.843,-1.335,18.414507,1576550439964
-5.111,5.849,-1.332,18.415188,1576550439965
-5.112,5.85,-1.34,18.415640,1576550439965
-5.109,5.847,-1.339,18.416115,1576550439966
-5.109,5.843,-1.345,18.416525,1576550439966
-5.107,5.843,-1.341,18.519535,1576550440069
-5.109,5.843,-1.332,18.520283,1576550440070
-5.102,5.845,-1.327,18.521330,1576550440071
-5.095,5.846,-1.321,18.522524,1576550440072
-5.084,5.852,-1.316,18.522926,1576550440073
-5.067,5.858,-1.329,18.523478,1576550440073
-5.048,5.875,-1.321,18.625341,1576550440175
-5.054,5.887,-1.314,18.625862,1576550440176
-5.05,6.164,-1.322,18.627361,1576550440177
-5.04,6.176,-1.324,18.627857,1576550440178
-5.035,6.183,-1.326,18.628363,1576550440178
-5.028,6.185,-1.322,18.729897,1576550440280
-5.032,6.179,-1.325,18.730560,1576550440280
-5.051,6.163,-1.322,18.730991,1576550440281
-5.054,6.148,-1.324,18.731728,1576550440281
-5.075,5.862,-1.313,18.732201,1576550440282
-5.09,5.86,-1.306,18.732616,1576550440282
-5.092,5.852,-1.3,18.835154,1576550440385
-5.089,5.849,-1.293,18.835861,1576550440386
-5.078,5.843,-1.295,18.836355,1576550440386
-5.071,5.835,-1.302,18.836744,1576550440386
-5.073,5.84,-1.305,18.837103,1576550440387
-5.075,5.849,-1.322,18.940731,1576550440490
-5.075,5.846,-1.322,18.941607,1576550440491
-5.074,5.843,-1.328,18.942234,1576550440492
-5.077,5.852,-1.331,18.943243,1576550440493
-5.088,5.848,-1.331,18.943827,1576550440494
-5.095,5.848,-1.328,19.044100,1576550440594
-5.084,5.846,-1.339,19.044767,1576550440594
-5.087,5.85,-1.342,19.045267,1576550440595
-5.094,5.848,-1.347,19.045731,1576550440595
-5.094,5.851,-1.359,19.046150,1576550440596
-5.091,5.855,-1.362,19.046495,1576550440596
-5.085,5.86,-1.354,19.150421,1576550440700
-5.08,5.868,-1.349,19.150927,1576550440701
-5.077,5.87,-1.355,19.151682,1576550440701
-5.073,5.867,-1.354,19.152126,1576550440702
-5.085,5.864,-1.356,19.152748,1576550440702
-5.083,5.858,-1.348,19.254887,1576550440805
-5.07,5.856,-1.363,19.255613,1576550440805
-5.064,5.857,-1.362,19.256544,1576550440806
-5.069,5.866,-1.362,19.257120,1576550440807
-5.071,5.864,-1.355,19.257544,1576550440807
-5.072,5.866,-1.351,19.257961,1576550440808
-5.074,5.868,-1.345,19.359837,1576550440910
-5.079,5.861,-1.341,19.360394,1576550440910
-5.08,5.865,-1.338,19.361620,1576550440911
-5.074,5.861,-1.34,19.362120,1576550440912
-5.065,5.857,-1.33,19.362787,1576550440913
-5.061,5.852,-1.326,19.465061,1576550441015
-5.06,5.859,-1.312,19.465944,1576550441016
-5.058,5.861,-1.315,19.466553,1576550441016
-5.065,5.861,-1.316,19.467218,1576550441017
-5.065,5.874,-1.32,19.467810,1576550441018
-5.066,5.877,-1.319,19.468325,1576550441018
-5.067,5.872,-1.326,19.569315,1576550441119
-5.073,5.872,-1.325,19.569826,1576550441120
-5.086,5.87,-1.314,19.570404,1576550441120
-5.087,5.86,-1.31,19.570799,1576550441121
-5.078,5.856,-1.312,19.571177,1576550441121
-5.069,5.847,-1.298,19.674807,1576550441225
-5.059,5.848,-1.289,19.675434,1576550441225
-5.047,5.841,-1.284,19.676067,1576550441226
-5.046,5.85,-1.299,19.677279,1576550441227
-5.044,5.862,-1.309,19.677834,1576550441228
-5.053,5.884,-1.319,19.678322,1576550441228
-5.053,6.147,-1.322,19.779684,1576550441329
-5.057,6.157,-1.328,19.780256,1576550441330
-5.057,6.166,-1.326,19.780769,1576550441330
-5.056,6.163,-1.322,19.781281,1576550441331
-5.05,6.15,-1.327,19.781815,1576550441332
-5.06,6.157,-1.329,19.885431,1576550441435
-5.062,6.169,-1.331,19.885986,1576550441436
-5.061,6.17,-1.329,19.886360,1576550441436
-5.056,6.166,-1.336,19.886711,1576550441436
-5.061,6.159,-1.345,19.887012,1576550441437
-5.058,6.153,-1.349,19.990679,1576550441540
-5.056,5.882,-1.348,19.991179,1576550441541
-5.057,5.863,-1.345,19.991783,1576550441542
-5.071,5.853,-1.332,19.992338,1576550441542
-5.073,5.844,-1.339,19.992764,1576550441542
-5.073,5.843,-1.343,19.993118,1576550441543
-5.066,5.846,-1.346,20.093983,1576550441644
-5.069,5.852,-1.353,20.094460,1576550441644
-5.083,5.858,-1.346,20.095213,1576550441645
-5.083,5.862,-1.359,20.096584,1576550441646
-5.082,5.861,-1.355,20.097527,1576550441647
-5.078,5.862,-1.362,20.097923,1576550441648
-5.078,5.865,-1.363,20.200569,1576550441750
-5.082,5.866,-1.373,20.201134,1576550441751
